serial_number,zip_code,model_year,final_assembly_code,battery_assembly_code
00AA2412NXY8KH,74932,2024,00,AA
00CC24111LUVQB,09093,2024,00,CC
11AA2401IZA873,64984,2024,11,AA
00BB24060DDO8O,66112,2024,00,BB
00DD2404X3J9D5,52369,2024,00,DD
11AA240318D2DA,71730,2024,11,AA
00DD2412I3WTZM,66335,2024,00,DD
00CC2404RZ3VO4,56494,2024,00,CC
00DD2410WK4MUM,30578,2024,00,DD
00CC2403WMEWM2,87803,2024,00,CC
00BB2406VA293H,47465,2024,00,BB
00AA24078AEFZ9,96074,2024,00,AA
11AA2403A5PO6S,33842,2024,11,AA
00BB24108CHUU1,59509,2024,00,BB
00BB2404IN6FVK,75466,2024,00,BB
11AA2406ZRS5YG,88975,2024,11,AA
00DD2407SDJHKR,36901,2024,00,DD
11AA2406CS3DV2,32471,2024,11,AA
00CC24063T6TZX,48473,2024,00,CC
11AA24019GN9KG,55654,2024,11,AA
11AA2409N4N44X,31484,2024,11,AA
00AA24099RCLJ8,46322,2024,00,AA
11AA2412WIE2R8,11404,2024,11,AA
00DD2404BGSNDL,17278,2024,00,DD
00BB24055GYZDA,65838,2024,00,BB
00AA2412HSEAL1,48974,2024,00,AA
00CC24110UHW3L,22075,2024,00,CC
00BB2401Z1WMN0,77327,2024,00,BB
00DD24065NVOZW,03788,2024,00,DD
00AA2408RRISVE,86818,2024,00,AA
00BB2411GGCDDQ,73285,2024,00,BB
11AA2411U483MD,37477,2024,11,AA
00AA2403V3PZJU,51211,2024,00,AA
00BB2403F127H1,24113,2024,00,BB
00DD2406U5FXLC,80374,2024,00,DD
00CC2408K8WF8T,56525,2024,00,CC
00BB2412HDE2W3,17553,2024,00,BB
00BB2412VXL6V5,58676,2024,00,BB
00CC24128E3FR6,14031,2024,00,CC
00CC2406K7NNWM,64049,2024,00,CC
00AA2412YTXEPT,14397,2024,00,AA
00DD2409JYIAGT,86127,2024,00,DD
00CC2411VLJGCL,80605,2024,00,CC
11AA2407P7041J,24659,2024,11,AA
00BB2409WXMEOL,48200,2024,00,BB
00AA2407TVLP2T,10840,2024,00,AA
11AA2409J2FVZL,73165,2024,11,AA
00AA2405JCO1OP,58395,2024,00,AA
00CC2403Q1I6KU,89032,2024,00,CC
00DD2402I5PW7C,25385,2024,00,DD
00BB2404P76NOR,58578,2024,00,BB
00DD2406E3IGCK,12629,2024,00,DD
00BB24115QOFHW,71734,2024,00,BB
00CC2403LBO7NW,53674,2024,00,CC
11AA2406B3IHON,71826,2024,11,AA
00DD24063NKFOV,36946,2024,00,DD
11AA2201N93ZOA,89104,2022,11,AA
00CC2212OQJXML,44852,2022,00,CC
00BB2205IYBEUC,74411,2022,00,BB
00CC2212K8Q5W7,19427,2022,00,CC
11AA2205PC2527,03000,2022,11,AA
00DD2209W8Y3KR,49088,2022,00,DD
00CC2205RW8ETR,55596,2022,00,CC
00AA2204B3W8BH,17088,2022,00,AA
00CC2212CO06WR,48790,2022,00,CC
00AA2212R83332,87686,2022,00,AA
00AA2212D2ZFR0,20882,2022,00,AA
00CC22098IL13R,46649,2022,00,CC
00CC22023F0O9H,60659,2022,00,CC
11AA2203Z6DJ5T,39032,2022,11,AA
00CC2202NPCC5N,70356,2022,00,CC
11AA2209XVJSJZ,47342,2022,11,AA
00DD22096N2SN4,80662,2022,00,DD
00DD2205W9JX3M,73218,2022,00,DD
11AA2203PT3ZAS,23839,2022,11,AA
00DD2205MCURMK,60207,2022,00,DD
00DD2205QNU5FU,33549,2022,00,DD
00BB2212QRAEVH,04108,2022,00,BB
00CC22120N6GAV,39659,2022,00,CC
00BB22062OCL7D,83665,2022,00,BB
00BB2206U5IW77,87915,2022,00,BB
00AA2203Y83IYH,36717,2022,00,AA
00AA2206NCDLZS,18671,2022,00,AA
00BB2205AVJMSQ,44482,2022,00,BB
00DD22054Q5MP8,72785,2022,00,DD
11AA2203KTULX0,50054,2022,11,AA
11AA2212L79KLT,71367,2022,11,AA
00BB2210NX7QQP,20110,2022,00,BB
00DD2208XLKYIT,37508,2022,00,DD
11AA2201OGK23N,51255,2022,11,AA
00AA220283IMQH,93468,2022,00,AA
00BB2203NXR2NW,55222,2022,00,BB
00AA2210TFDBHR,55491,2022,00,AA
00BB2212SX1ULA,14363,2022,00,BB
00BB2205TNUQGX,63951,2022,00,BB
00AA2209S212G7,85285,2022,00,AA
11AA2211ZFU28C,26848,2022,11,AA
00CC2202CUD8DR,03740,2022,00,CC
00BB2207TL88SO,96041,2022,00,BB
11AA2202YQCJRE,78046,2022,11,AA
00BB220429IX74,31475,2022,00,BB
00CC2208FHC0NT,48888,2022,00,CC
00BB2212U6QK76,44953,2022,00,BB
00CC2210EAD3MU,07669,2022,00,CC
00AA22096UQCRK,09071,2022,00,AA
11AA2205BMPS6K,68400,2022,11,AA
00AA2204K8JURL,78172,2022,00,AA
00BB22096ER7XG,46542,2022,00,BB
00DD2206H47LYR,50959,2022,00,DD
11AA2208ECAEG8,27023,2022,11,AA
00CC2209GBJ9KT,15988,2022,00,CC
11AA2209UFNWV3,60383,2022,11,AA
00AA2207UPS52R,15999,2022,00,AA
00AA2212YJBXDB,47568,2022,00,AA
00AA2205R76GZD,21495,2022,00,AA
00BB2208CWCJV7,89268,2022,00,BB
11AA2203IKHF9D,10520,2022,11,AA
00DD22085JXX5L,84069,2022,00,DD
00DD2205W0QGZH,66181,2022,00,DD
11AA2202KFBL5T,80799,2022,11,AA
00CC22020MX1OL,76078,2022,00,CC
00CC2207HDGA38,23381,2022,00,CC
00CC2206GN4TR2,10908,2022,00,CC
00BB2206WPFALB,83041,2022,00,BB
00DD2209B1ESM5,90673,2022,00,DD
11AA2203SMJ0AW,49066,2022,11,AA
00DD2209T8MF4Y,35876,2022,00,DD
00AA2211NU6EUB,65449,2022,00,AA
11AA2208GL8U5H,51786,2022,11,AA
00AA22096BM9UF,34845,2022,00,AA
00DD2206GYYAGJ,50777,2022,00,DD
00DD2207FIO0YI,62312,2022,00,DD
00DD2208AML4NG,34264,2022,00,DD
00CC2210YY2ZW7,01903,2022,00,CC
00AA2208MDVP3O,15288,2022,00,AA
00BB2209S7YY08,14674,2022,00,BB
00DD2204A3RZ9D,16882,2022,00,DD
00CC22039H9OJL,33706,2022,00,CC
11AA2205JDS36H,95174,2022,11,AA
00CC22126UJFSS,81320,2022,00,CC
00AA2202AIJDM2,39087,2022,00,AA
00BB2203I5A8KK,85154,2022,00,BB
11AA22109M1JR9,74268,2022,11,AA
00BB2201FUAELO,38694,2022,00,BB
11AA22059WLB1L,82568,2022,11,AA
00CC220808C1SM,30726,2022,00,CC
00DD22034BOPNW,87936,2022,00,DD
11AA2205Z4NOPC,70055,2022,11,AA
00CC2205ALQJLD,72181,2022,00,CC
00CC2205XUIS3P,39566,2022,00,CC
00BB2203X40644,90305,2022,00,BB
00BB2211M3EG6D,68379,2022,00,BB
00DD22033KUBBQ,06411,2022,00,DD
11AA2206RC7F6M,44422,2022,11,AA
00BB22048ITMG3,24729,2022,00,BB
00CC2209PBPJJD,66100,2022,00,CC
00BB220977LDV4,40834,2022,00,BB
11AA22097ZNIIV,10881,2022,11,AA
00DD2209Y4ABHK,82512,2022,00,DD
00CC2212ZQIC1M,90626,2022,00,CC
11AA2202UPW3M1,23060,2022,11,AA
00AA2212QEBQSF,67341,2022,00,AA
11AA2201APF9VC,80202,2022,11,AA
00DD2207V8JGB1,08890,2022,00,DD
00CC2209W305BX,03767,2022,00,CC
00BB220867WEP8,13382,2022,00,BB
00CC2203MOIN26,59108,2022,00,CC
00BB2209T67FK6,10494,2022,00,BB
00AA2208OO6N98,63656,2022,00,AA
11AA22111518A5,60686,2022,11,AA
00DD2207Z9E358,81515,2022,00,DD
11AA22120QSYC0,52500,2022,11,AA
00AA2206DZ96IM,23491,2022,00,AA
00BB2210OIKNWY,41396,2022,00,BB
00CC2206RVZPGO,35815,2022,00,CC
11AA2210DSO2PK,07563,2022,11,AA
00AA2212WGHISS,30260,2022,00,AA
00BB22076X4DON,66561,2022,00,BB
00BB2205LFNX39,46213,2022,00,BB
11AA2203ZMN3CO,76217,2022,11,AA
00AA2202SSH5HD,46170,2022,00,AA
00BB2207K4BV2K,02311,2022,00,BB
00CC2209GW1Y00,11564,2022,00,CC
00AA2208ECT2XO,29145,2022,00,AA
00DD22033WT786,08890,2022,00,DD
00CC2205PZJGFJ,51019,2022,00,CC
00AA2203Z5TDSS,39939,2022,00,AA
00CC2205U6UF3K,41334,2022,00,CC
00BB2210I5XF97,74960,2022,00,BB
00DD22127XXY64,86379,2022,00,DD
11AA2206YZWGTL,20331,2022,11,AA
00BB2206WXU4TS,43712,2022,00,BB
00CC220578G8VC,11762,2022,00,CC
11AA2212JXEVIM,70921,2022,11,AA
00DD22114UVV7U,69277,2022,00,DD
00CC22080NK9NB,92686,2022,00,CC
11AA2207BNJ6YE,08190,2022,11,AA
00CC22062F8KJL,52158,2022,00,CC
00DD2206W8IN21,41111,2022,00,DD
00BB22112ZS16Z,50404,2022,00,BB
00CC2202UEIAZR,96196,2022,00,CC
00CC2204Z6VL09,28114,2022,00,CC
00DD2212MNCPVW,86731,2022,00,DD
00AA2201J5W3Z7,26677,2022,00,AA
00AA2212EGJ16K,09684,2022,00,AA
00AA2209EW11TY,86599,2022,00,AA
00DD2205ZNTVPO,04946,2022,00,DD
00BB22069RLXNL,13497,2022,00,BB
00CC2209X653RV,26066,2022,00,CC
11AA2205T1XL77,88570,2022,11,AA
00DD2205M1SRZL,41332,2022,00,DD
11AA2207WCVFC9,60807,2022,11,AA
00DD2211M3W6B6,47789,2022,00,DD
11AA2202Y1OUN4,05503,2022,11,AA
11AA2211O69HLV,57551,2022,11,AA
00DD2203QTLLSV,02652,2022,00,DD
00CC2203YNKLKS,27948,2022,00,CC
11AA22014VTF9W,03525,2022,11,AA
00AA2212MZ37V2,19611,2022,00,AA
00CC2209OWF70N,04936,2022,00,CC
00BB2205G1VR5R,65841,2022,00,BB
00CC2204MRKW3L,18274,2022,00,CC
11AA22075KRKU2,45812,2022,11,AA
00DD2207DHVSGS,71443,2022,00,DD
00AA22083HAL3W,00310,2022,00,AA
11AA2208CQDOXF,34599,2022,11,AA
00BB2210L4FXGD,54380,2022,00,BB
00CC2204H9GMAE,77575,2022,00,CC
00BB2203MHFGAA,05938,2022,00,BB
00BB2211CVF0XX,53584,2022,00,BB
00AA2207ENLDXW,80055,2022,00,AA
00CC220829R95B,89773,2022,00,CC
00AA2205B5IV0M,21205,2022,00,AA
00DD2202KZJHPT,24013,2022,00,DD
00AA2212HGY16U,29676,2022,00,AA
00DD2202HDGZIO,38623,2022,00,DD
11AA2208S063NX,45972,2022,11,AA
00CC2204W5INC1,70778,2022,00,CC
00BB2208PREP3D,90253,2022,00,BB
00BB2210WWE4NB,35408,2022,00,BB
00DD2210H0CRQ3,74289,2022,00,DD
00AA22114BNORV,24594,2022,00,AA
00DD2211DT6GYT,33642,2022,00,DD
00AA22029CHKHP,92552,2022,00,AA
00BB2203Z3UMMU,21750,2022,00,BB
00CC2203DYYYFE,13856,2022,00,CC
00BB2210BYTELQ,50118,2022,00,BB
00CC2201O3M1LE,92605,2022,00,CC
00DD2207JNWVD0,15858,2022,00,DD
00CC2211Z88U3O,17520,2022,00,CC
00DD2209CW5FR0,17167,2022,00,DD
00CC2212T7F1YG,75404,2022,00,CC
11AA2201RFFAE1,22081,2022,11,AA
00DD2209LO3DQE,96030,2022,00,DD
00BB22114JNY40,66062,2022,00,BB
00AA2209ZY6QZM,81238,2022,00,AA
00AA221189N60I,86256,2022,00,AA
00BB2208DBEIL1,35986,2022,00,BB
11AA2204FC5RB4,31988,2022,11,AA
00DD22075HV52D,72423,2022,00,DD
11AA2205PSNLTR,75754,2022,11,AA
11AA2209CH0CMA,76542,2022,11,AA
00AA2212X8H32S,27343,2022,00,AA
00BB2208QB00KX,58884,2022,00,BB
11AA22105TILJY,07209,2022,11,AA
00CC2203CUPIXA,64325,2022,00,CC
00CC2207Q0VGW6,27928,2022,00,CC
00BB2209BGXCPX,40860,2022,00,BB
11AA2208OH1BSS,42085,2022,11,AA
00CC2203B5XEES,80820,2022,00,CC
00BB221193UPCW,81452,2022,00,BB
11AA2201NRE693,93699,2022,11,AA
00BB2210KQZ9VT,93334,2022,00,BB
00DD2203ZS2QO2,19393,2022,00,DD
00CC2204G3TN9D,68974,2022,00,CC
00CC2207TEWT4B,30867,2022,00,CC
11AA22085GUD5G,04187,2022,11,AA
11AA22028ZR9B9,15069,2022,11,AA
11AA2210YLE50C,79458,2022,11,AA
00DD2209S32HEE,32485,2022,00,DD
00AA2212HIA6XP,60342,2022,00,AA
00AA2205TN9RMH,61935,2022,00,AA
00AA22102AHWFK,22782,2022,00,AA
00BB2212I018ED,42713,2022,00,BB
00DD2203B2IKYZ,79076,2022,00,DD
00BB22053J6CHM,83299,2022,00,BB
00BB22121OWK8B,80098,2022,00,BB
00AA2202VURJI4,59843,2022,00,AA
11AA2212KJH6BB,66299,2022,11,AA
00BB2208H4TSC6,51546,2022,00,BB
00CC2206V2PA1O,19821,2022,00,CC
11AA22119SAE4I,88189,2022,11,AA
00BB22024PJI7E,56481,2022,00,BB
11AA22051DNDD9,87056,2022,11,AA
11AA2204YOA880,84738,2022,11,AA
11AA2209NYECQ2,77813,2022,11,AA
00BB22044TOVCP,53881,2022,00,BB
11AA2211AOVT6C,26416,2022,11,AA
00BB2205PDR1JX,70118,2022,00,BB
11AA2208OBIMTJ,47456,2022,11,AA
00CC2209A4FQA8,24705,2022,00,CC
00AA2209INMTB0,28105,2022,00,AA
00BB2207VT4BUW,13440,2022,00,BB
00BB2211Z3BWI3,12143,2022,00,BB
00CC2209GIZ1PJ,93716,2022,00,CC
11AA2201VAURA3,17069,2022,11,AA
11AA2201YJJIOJ,18039,2022,11,AA
00BB2210HC9HD6,43068,2022,00,BB
11AA2207OZ3TUA,89553,2022,11,AA
11AA2208Z0ZSI2,61876,2022,11,AA
00AA220600X2JQ,95448,2022,00,AA
00AA2206E6KAGT,62079,2022,00,AA
00BB2209NWHST8,87386,2022,00,BB
00CC2202TQ909M,78905,2022,00,CC
11AA2207ZJSPRP,30938,2022,11,AA
00AA22118YTK64,54189,2022,00,AA
00DD22025B6R84,78906,2022,00,DD
00CC2210CSKT3Q,69105,2022,00,CC
11AA220924IMTT,33168,2022,11,AA
00AA2210JELQFV,21670,2022,00,AA
00CC2211H2JDUY,09628,2022,00,CC
11AA2209D3A3NH,77171,2022,11,AA
00DD22016BRVI6,01427,2022,00,DD
11AA2206HPP1DE,71434,2022,11,AA
00AA2204GX5RBE,39698,2022,00,AA
00CC22012KAQ4R,21282,2022,00,CC
00CC2212ZES573,08009,2022,00,CC
11AA2203B2DRF0,34937,2022,11,AA
00CC22041P293K,53843,2022,00,CC
00DD2209PPK323,41346,2022,00,DD
00BB2202E7CS01,38729,2022,00,BB
00AA2202ASAYEJ,02021,2022,00,AA
00CC2210HTNI95,78868,2022,00,CC
11AA2203GIZQ8C,72642,2022,11,AA
00DD22080S9GSZ,15072,2022,00,DD
00BB2209CANDCS,86576,2022,00,BB
00BB22097JR5MW,56329,2022,00,BB
00BB220983EMYN,92272,2022,00,BB
11AA2202AYH1HT,26077,2022,11,AA
00BB2209ASB6T6,50662,2022,00,BB
00DD2206AEPH9T,62377,2022,00,DD
00BB2206XNYZXP,49512,2022,00,BB
00DD2209DPS5XV,29656,2022,00,DD
00CC2207UP201J,95147,2022,00,CC
00CC2212219XBT,74018,2022,00,CC
00DD22016UHL99,81779,2022,00,DD
00CC2206QB1NAZ,67017,2022,00,CC
00CC2210Z3C8LA,91786,2022,00,CC
00DD2201GHKNU0,96470,2022,00,DD
00CC2210ZUG6IA,52157,2022,00,CC
00AA2203FF9M64,71289,2022,00,AA
11AA2207S2SM00,36371,2022,11,AA
00AA2205H0P6V7,23705,2022,00,AA
00DD22014XUDU7,91882,2022,00,DD
00BB22037PEPN4,52860,2022,00,BB
00BB2205XG8BKS,25859,2022,00,BB
00BB2212CO0YT8,23673,2022,00,BB
00DD22061LR1HD,34937,2022,00,DD
11AA2207GI6OZ1,42069,2022,11,AA
11AA2210JKAG8J,82034,2022,11,AA
00CC2212HZHPZK,89964,2022,00,CC
00CC22031SIRC5,69480,2022,00,CC
00AA22027KZMW9,82494,2022,00,AA
00DD2210OCNWNE,76968,2022,00,DD
11AA2201461BLF,03626,2022,11,AA
00BB2210MCUUTI,50166,2022,00,BB
00CC2207OUAFQO,13369,2022,00,CC
00CC22016CUX79,90805,2022,00,CC
00AA2201RA96FE,77305,2022,00,AA
00CC22026AGGSS,42809,2022,00,CC
00CC2212F5SWUF,71707,2022,00,CC
00BB2205S3ICER,65107,2022,00,BB
11AA2212E8A54M,13518,2022,11,AA
00CC2206GK4E1N,12839,2022,00,CC
00AA2205QFCBHB,65919,2022,00,AA
00DD2211G0X002,56320,2022,00,DD
00BB2212W592GK,50773,2022,00,BB
00BB2210IFVENM,78087,2022,00,BB
00DD2206J0FS3B,40112,2022,00,DD
00DD22093FCLAD,21741,2022,00,DD
00BB2210P07Q22,85763,2022,00,BB
00CC22012V6R2R,93837,2022,00,CC
00DD2207R6YY2O,90926,2022,00,DD
00AA22026FE7QC,31483,2022,00,AA
00DD2206RGSFM6,84469,2022,00,DD
11AA2207OKUT96,13717,2022,11,AA
00DD22041FOOUP,35140,2022,00,DD
00AA2209BUT7RW,80144,2022,00,AA
00BB2211VMPUDZ,69234,2022,00,BB
00CC22122VRH42,06104,2022,00,CC
00DD2212R96UA9,84794,2022,00,DD
00CC22032EMJPR,71013,2022,00,CC
00CC2207HAN8J2,86126,2022,00,CC
00DD2205HDOKYY,37284,2022,00,DD
00BB2211UEJQ4Y,34507,2022,00,BB
11AA2206I5WHUB,91737,2022,11,AA
00BB2208NDB7J5,74230,2022,00,BB
00BB2204LYXSYX,88494,2022,00,BB
00AA22059PISCV,07930,2022,00,AA
00DD22069E2QZO,28089,2022,00,DD
00AA2210DRNS2J,50421,2022,00,AA
00BB2203W6L8NX,90849,2022,00,BB
00DD22129JSVFI,01149,2022,00,DD
00CC2210S1FGKE,27148,2022,00,CC
00AA22032D778A,82671,2022,00,AA
00CC2201O4A9KW,20887,2022,00,CC
00DD22040WCH8U,13704,2022,00,DD
00DD2205060TYD,42270,2022,00,DD
00AA2211JVDI2U,47772,2022,00,AA
00BB2208295KIF,09339,2022,00,BB
00CC2212EGBVDM,87047,2022,00,CC
00AA2205FC2L5E,78458,2022,00,AA
00AA22011TL0I4,53836,2022,00,AA
00AA2212CYT4QJ,70877,2022,00,AA
00CC2205PVCYMZ,06123,2022,00,CC
00CC2207K2BIHB,45439,2022,00,CC
00CC2207LI7OC7,86492,2022,00,CC
11AA2205VBV5Q3,93241,2022,11,AA
00CC221195NUFU,71382,2022,00,CC
00BB2209F9MANW,55712,2022,00,BB
00AA22079WCBID,70770,2022,00,AA
00DD220121A1VV,86557,2022,00,DD
00AA2210TGXKJF,25983,2022,00,AA
11AA2210QO8HAU,16583,2022,11,AA
00DD2206S7ZRKP,80089,2022,00,DD
00BB2210EO7WSF,35658,2022,00,BB
00DD2206RH8IW6,03504,2022,00,DD
00CC2205E0O2XA,71431,2022,00,CC
00DD22018ZEPKY,96353,2022,00,DD
11AA2209WBAPFZ,82095,2022,11,AA
00CC22101XU0Y8,41386,2022,00,CC
00BB2203M8Q7LB,19853,2022,00,BB
00DD2204BRDB15,00734,2022,00,DD
11AA2201TZ2BUB,42100,2022,11,AA
11AA220367LK3L,10239,2022,11,AA
00DD2212HC7PPF,39649,2022,00,DD
11AA2203OZRMT0,42926,2022,11,AA
00DD2204KYX0M1,73453,2022,00,DD
00AA2203DSSTT9,59848,2022,00,AA
00DD2202H1ZXT3,12245,2022,00,DD
00AA2206M18981,70423,2022,00,AA
00DD221063ZVQ0,50171,2022,00,DD
00AA2201OWLAAI,29359,2022,00,AA
00DD2205AB2AU3,27661,2022,00,DD
00AA2206QWM0XW,85782,2022,00,AA
00AA2207DJTQ8M,72721,2022,00,AA
11AA2202Z250IM,90787,2022,11,AA
00DD2201FNLJ0F,71410,2022,00,DD
00CC2210WQ077I,34140,2022,00,CC
11AA22111GKFBM,47505,2022,11,AA
11AA2210KAOU8M,71858,2022,11,AA
11AA2211EFMF7G,80950,2022,11,AA
11AA2205OSUOOW,78342,2022,11,AA
00CC22102QAU6V,33957,2022,00,CC
11AA220231QCJE,45447,2022,11,AA
11AA221197X7NK,05376,2022,11,AA
00AA2209X9VAF8,06202,2022,00,AA
00BB2206YQ2W3R,78233,2022,00,BB
00DD220492XWVF,88909,2022,00,DD
11AA2211W3TH9H,95492,2022,11,AA
00CC2205ULIVVT,06481,2022,00,CC
00BB2201IABGHY,85857,2022,00,BB
00AA2202FDDWRD,11507,2022,00,AA
11AA2204RSQHEX,00405,2022,11,AA
11AA2210Z55OLW,51194,2022,11,AA
00BB2207TXADMZ,07818,2022,00,BB
11AA2203V7Z6HM,91684,2022,11,AA
00DD22041JPXHP,59023,2022,00,DD
11AA2202Y5QQFK,90718,2022,11,AA
00AA22062AYV4C,60514,2022,00,AA
00CC2206Q4M65U,13882,2022,00,CC
00AA2202MWB4OR,54141,2022,00,AA
00BB2202TP7012,95353,2022,00,BB
11AA22065GI6FB,39718,2022,11,AA
00CC2204DSP5RK,69756,2022,00,CC
00CC2202J0MCS1,39371,2022,00,CC
11AA2201QCB5DX,59183,2022,11,AA
11AA2204OKWC4Q,40945,2022,11,AA
11AA22042HP39E,51866,2022,11,AA
00CC2202R9W513,16966,2022,00,CC
00DD22111UT53Y,62997,2022,00,DD
00BB2206AAFY3N,53518,2022,00,BB
11AA22038VK613,12009,2022,11,AA
00CC2204IPV50M,79100,2022,00,CC
11AA220985TZ6A,75004,2022,11,AA
00CC2201VM0W3J,55936,2022,00,CC
00DD2209RW8JVX,87480,2022,00,DD
00AA2208U9ES9Q,26162,2022,00,AA
00DD2207UY355W,07081,2022,00,DD
00DD2211VCHTSM,93638,2022,00,DD
00BB2203C3EJPW,70041,2022,00,BB
00DD2203PQ7MHE,45205,2022,00,DD
11AA22024QXDSM,37364,2022,11,AA
00DD2209OZKULD,39581,2022,00,DD
00DD2204G7BBG1,95654,2022,00,DD
00DD22033EQEEV,83548,2022,00,DD
00CC2203HVAZMW,51110,2022,00,CC
00BB2202MQ63L5,11893,2022,00,BB
00AA2210QFWFIF,65049,2022,00,AA
00BB2206V9V1WB,52284,2022,00,BB
00CC2201RZGHGH,78294,2022,00,CC
00CC2203IGSCII,74968,2022,00,CC
00AA2208SLIORZ,41705,2022,00,AA
00AA22082UYZEB,96605,2022,00,AA
00DD2209JMZ8QB,83071,2022,00,DD
00DD2211HJEFKQ,94692,2022,00,DD
00CC2210OUW6W6,29964,2022,00,CC
00BB2202XNALIH,32141,2022,00,BB
00DD2201X0146R,48116,2022,00,DD
11AA220280PSUP,58846,2022,11,AA
00BB2207CQIOG6,62421,2022,00,BB
00CC22067XG2OL,55219,2022,00,CC
00CC22055KWBLO,27343,2022,00,CC
00DD2212WUCCOA,15849,2022,00,DD
00CC2208YY28QN,26296,2022,00,CC
00DD2206EHFPKF,27880,2022,00,DD
00BB2201DNVNRU,77896,2022,00,BB
00AA2202XEEEIZ,85084,2022,00,AA
11AA2202D44R19,05750,2022,11,AA
00DD2207HDYJR6,07518,2022,00,DD
00AA2201EKK91B,90184,2022,00,AA
00DD2212CKO1DJ,07018,2022,00,DD
00BB22117HRW1A,59120,2022,00,BB
00BB2207MIV36O,88029,2022,00,BB
00DD22118KJYHI,38687,2022,00,DD
11AA2203G6D4LD,42030,2022,11,AA
00BB2205T27GWN,39965,2022,00,BB
00DD22054J6P7K,61109,2022,00,DD
00CC2205QIZX4L,20955,2022,00,CC
00DD2208BHQPIB,22419,2022,00,DD
11AA2202VQR80U,72480,2022,11,AA
00AA2201G9ZNA5,55231,2022,00,AA
11AA22068P5GG4,22797,2022,11,AA
00DD2205X8E91F,90144,2022,00,DD
00AA2210KBEBP1,17584,2022,00,AA
00BB22094KG54W,30698,2022,00,BB
11AA22085W8141,40785,2022,11,AA
00DD2210IJ8BRV,40949,2022,00,DD
00AA2212GJM945,00165,2022,00,AA
11AA2209965SR3,59765,2022,11,AA
00AA220974CLU3,60190,2022,00,AA
00BB220640J7MD,10381,2022,00,BB
00BB2205SKOU09,83571,2022,00,BB
00AA2201RX085R,31218,2022,00,AA
00AA2212L201XT,36958,2022,00,AA
00CC220643HGL6,96450,2022,00,CC
00DD2211G93EBC,24917,2022,00,DD
00DD22090NYYZ4,55884,2022,00,DD
00BB2209TW215P,43294,2022,00,BB
00DD22118MZ57V,29668,2022,00,DD
11AA2210HTV0T1,48352,2022,11,AA
00DD2201M2QQG4,39639,2022,00,DD
00BB220354LSBN,31635,2022,00,BB
00AA22055NQ0TK,20329,2022,00,AA
00AA2206MLPVCI,20353,2022,00,AA
00AA2208B5L88H,74581,2022,00,AA
11AA22056UDODQ,49179,2022,11,AA
00AA2202MTK74N,45421,2022,00,AA
00AA2203PTZBN0,85344,2022,00,AA
00AA2205LSHVIE,67383,2022,00,AA
00CC22070GNVBA,63538,2022,00,CC
00BB2209TMCUT3,74511,2022,00,BB
00AA2207PQENS0,32006,2022,00,AA
00AA2205E9LLSA,31082,2022,00,AA
00BB2210ASWBVP,07423,2022,00,BB
11AA2210J0OG7G,38458,2022,11,AA
00AA2204KI4U9P,44006,2022,00,AA
00BB2201A3NLBO,32302,2022,00,BB
00BB2210EMJUQV,44958,2022,00,BB
00AA2203TWU9QT,62895,2022,00,AA
00AA2206V8BC99,11133,2022,00,AA
00AA220740A9F4,48430,2022,00,AA
00BB2209V1VLVC,92935,2022,00,BB
00AA2207187350,28170,2022,00,AA
00AA2201KT4ER1,32814,2022,00,AA
00CC2203WCDYXG,17192,2022,00,CC
00DD2210BXZVRI,19750,2022,00,DD
00DD2212HGBX1H,80703,2022,00,DD
00CC22071IIOL0,58850,2022,00,CC
00BB2209YF7YBG,15470,2022,00,BB
11AA220962CSRD,13995,2022,11,AA
00DD2210FSAU1M,24063,2022,00,DD
00DD2204MUW2IS,75099,2022,00,DD
00CC220465QBDC,16205,2022,00,CC
00DD2209XWBQKO,53965,2022,00,DD
11AA2208XVOZKT,82257,2022,11,AA
00CC2201E9CSFL,68559,2022,00,CC
00BB2211XX0I1I,18329,2022,00,BB
00CC2207BJXLUT,34925,2022,00,CC
11AA2211TKZB3O,32044,2022,11,AA
00DD2209RA72D8,92856,2022,00,DD
00DD22085ZMK3Q,05471,2022,00,DD
00CC22061M516V,45063,2022,00,CC
00CC2201KOGN8B,71667,2022,00,CC
00CC2206FR70NO,66052,2022,00,CC
00CC2210QN4T9Q,14538,2022,00,CC
11AA220874GLWG,94609,2022,11,AA
00DD2211YHWTUO,13305,2022,00,DD
11AA2208XB2WSS,55368,2022,11,AA
11AA2206OM6GDS,16513,2022,11,AA
00CC2205HZN4EQ,88287,2022,00,CC
00AA2205XXPF2G,17416,2022,00,AA
00DD2204PN5L6E,51769,2022,00,DD
00CC2203VE89M4,47723,2022,00,CC
00CC2202GHREX6,40808,2022,00,CC
00AA2212IT7VXN,49719,2022,00,AA
00DD2210N2FSTA,84044,2022,00,DD
00AA2203RO6M6T,95489,2022,00,AA
11AA2205ZL4EP3,77298,2022,11,AA
00CC2204IXXAEL,48967,2022,00,CC
00AA2202DKLDCS,40241,2022,00,AA
00DD22036WK03A,83928,2022,00,DD
00CC22017NJHQK,33722,2022,00,CC
00DD2205MX12TH,53524,2022,00,DD
00AA2206KUEI8Q,57002,2022,00,AA
00DD2202EFTNM1,08085,2022,00,DD
00AA22078WZTLN,14347,2022,00,AA
00CC220906I2MU,68456,2022,00,CC
00BB2201ARSODA,17484,2022,00,BB
